id,nft_rank,rarity score,img_url,is_one_of_one,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count
7155,818,264.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7155,No,Starry Plum,Hay Purple,Stoned,None,None,Jack,None,Business Casual,None,Ass Sheeran,3,30.7,10.7,13.0,1.1,14.4,2.0,1.7,115.1,1.1,67.1,7.8
6846,823,264.10,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6846,No,Sky Day,Hay Blue,Stoned,None,None,Jack,Straw Hat,None,None,Ass Sheeran,4,59.2,29.6,13.0,1.1,14.4,2.0,73.2,1.8,1.1,67.1,1.5
4393,962,252.75,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4393,No,Lime,Hay Snow,Stoned,None,None,Jack,Carrot Headset,None,None,Ass Sheeran,5,16.2,10.9,13.0,1.1,14.4,2.0,120.2,1.8,1.1,67.1,4.9
4080,1147,242.46,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4080,No,Mint,Droopy Blue,Stoned,None,None,Jack,Golf,None,None,Ass Sheeran,5,16.6,39.9,13.0,1.1,14.4,2.0,80.6,1.8,1.1,67.1,4.9
4001,1522,227.79,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4001,No,Burgundy,Droopy Yellow,Stoned,Naked,None,Jack,None,None,None,Ass Sheeran,4,16.9,64.4,13.0,43.8,14.4,2.0,1.7,1.8,1.1,67.1,1.5
7859,1771,220.79,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7859,No,Chamomile,Knotty Cool,Stoned,None,None,Jack,None,Black Tld Tee,None,Ass Sheeran,4,16.3,22.8,13.0,1.1,14.4,2.0,1.7,79.8,1.1,67.1,1.5
2443,2399,204.93,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2443,No,Carob,Hay Purple,Stoned,None,None,Jack,Yellow Scarf,None,None,Ass Sheeran,3,17.7,10.7,13.0,1.1,14.4,2.0,68.3,1.8,1.1,67.1,7.8
435,3782,176.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/435,No,Orange,Hay Snow,Stoned,None,None,Jack,None,Blue Hoodie,None,Ass Sheeran,4,17.1,10.9,13.0,1.1,14.4,2.0,1.7,46.0,1.1,67.1,1.5
3367,371,327.39,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3367,No,Burgundy,Hay Warm,Third Eye,None,None,Jack,Wizardonk,None,None,Ass Sheeran,4,16.9,10.0,19.7,1.1,14.4,2.0,191.8,1.8,1.1,67.1,1.5
4052,893,258.51,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4052,No,Pink,Droopy Blue,Third Eye,None,None,Jack,None,None,Loco Taco,Ass Sheeran,4,18.7,39.9,19.7,1.1,14.4,2.0,1.7,1.8,90.5,67.1,1.5
5859,930,255.55,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5859,No,Light Blue,Flappy Treasure,Third Eye,None,None,Jack,None,Business Casual,None,Ass Sheeran,4,17.2,14.6,19.7,1.1,14.4,2.0,1.7,115.1,1.1,67.1,1.5
2038,2648,198.95,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2038,No,Lavender,Hay Snow,Third Eye,None,None,Jack,None,Green Turtleneck,None,Ass Sheeran,4,16.4,10.9,19.7,1.1,14.4,2.0,1.7,62.9,1.1,67.1,1.5
5428,3221,187.07,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5428,No,Orange,Flappy Cool,Third Eye,None,None,Jack,Purple Beanie,None,None,Ass Sheeran,4,17.1,15.2,19.7,1.1,14.4,2.0,46.0,1.8,1.1,67.1,1.5
5723,840,262.92,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5723,No,Carob,Droopy Yellow,Wink,None,None,Jack,None,Black Tld Tee,None,Ass Sheeran,4,17.7,64.4,12.1,1.1,14.4,2.0,1.7,79.8,1.1,67.1,1.5
5570,1574,226.03,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5570,No,Pink,Droopy Snow,Wink,None,None,Jack,None,Black Tld Tee,None,Ass Sheeran,3,18.7,20.2,12.1,1.1,14.4,2.0,1.7,79.8,1.1,67.1,7.8
800,1577,225.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/800,No,Light Blue,Droopy Blue,Wink,None,None,Jack,Red Cap,None,None,Ass Sheeran,4,17.2,39.9,12.1,1.1,14.4,2.0,67.7,1.8,1.1,67.1,1.5
5664,2300,206.93,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5664,No,Magenta,Hay Blue,Wink,None,None,Jack,Blue Cap,None,None,Ass Sheeran,5,18.4,29.6,12.1,1.1,14.4,2.0,54.4,1.8,1.1,67.1,4.9
2138,2310,206.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2138,No,Light Blue,Hay Treasure,Wink,None,None,Jack,Tank Chain,None,None,Ass Sheeran,4,17.2,17.1,12.1,1.1,14.4,2.0,71.3,1.8,1.1,67.1,1.5
5686,2344,206.05,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5686,No,Starry Sand,Hay Snow,Wink,None,None,Jack,None,Red Stripe Tee,None,Ass Sheeran,3,33.7,10.9,12.1,1.1,14.4,2.0,1.7,54.1,1.1,67.1,7.8
5106,2512,201.87,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5106,No,Burgundy,Hay Cool,Wink,None,None,Jack,Straw Hat,None,None,Ass Sheeran,4,16.9,10.6,12.1,1.1,14.4,2.0,73.2,1.8,1.1,67.1,1.5
6978,2617,199.58,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6978,No,Pink,Hay Warm,Wink,None,None,Jack,Black Cap,None,None,Ass Sheeran,3,18.7,10.0,12.1,1.1,14.4,2.0,63.4,1.8,1.1,67.1,7.8
4133,2767,196.41,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4133,No,Mint,Flappy Cool,Wink,None,None,Jack,Black Cap,None,None,Ass Sheeran,4,16.6,15.2,12.1,1.1,14.4,2.0,63.4,1.8,1.1,67.1,1.5
7826,2794,195.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7826,No,Lime,Hay Snow,Wink,None,None,Jack,None,Red Jumper,None,Ass Sheeran,4,16.2,10.9,12.1,1.1,14.4,2.0,1.7,67.7,1.1,67.1,1.5
6829,2890,194.04,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6829,No,Purple,Droopy Warm,Wink,None,None,Jack,Blue Cap,None,None,Ass Sheeran,3,17.8,14.4,12.1,1.1,14.4,2.0,54.4,1.8,1.1,67.1,7.8
756,3429,183.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/756,No,Metropol Sunset,Hay Purple,Wink,None,None,Jack,None,Blue Hoodie,None,Ass Sheeran,4,25.3,10.7,12.1,1.1,14.4,2.0,1.7,46.0,1.1,67.1,1.5
2089,629,282.27,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2089,No,Purple,Flappy Turquoise,XX,None,None,Jack,Carrot Headset,None,None,Ass Sheeran,5,17.8,31.1,20.8,1.1,14.4,2.0,120.2,1.8,1.1,67.1,4.9
6737,637,281.22,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6737,No,Starry Blue,Hay Purple,XX,None,None,Jack,Karaoke,None,None,Ass Sheeran,5,45.5,10.7,20.8,1.1,14.4,2.0,111.9,1.8,1.1,67.1,4.9
3552,917,256.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3552,No,Purple,Flappy Cool,XX,None,None,Jack,None,None,Pineapple,Ass Sheeran,4,17.8,15.2,20.8,1.1,14.4,2.0,1.7,1.8,113.5,67.1,1.5
5364,1547,226.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5364,No,Metropol Night,Knotty Cool,XX,None,None,Jack,Choker,None,None,Ass Sheeran,5,24.4,22.8,20.8,1.1,14.4,2.0,66.6,1.8,1.1,67.1,4.9
7645,2416,204.42,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7645,No,Mint,Droopy Snow,XX,None,None,Jack,Blue Cap,None,None,Ass Sheeran,5,16.6,20.2,20.8,1.1,14.4,2.0,54.4,1.8,1.1,67.1,4.9
5088,189,424.20,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5088,No,Pink,Hay Warm,==,None,None,Jack,None,Gnome,None,Black Mustache,4,18.7,10.0,17.2,1.1,14.4,2.0,1.7,287.7,1.1,68.8,1.5
5158,600,286.24,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5158,No,Sky Day,Hay Blue,==,None,None,Jack,Heli Hat,None,None,Black Mustache,4,59.2,29.6,17.2,1.1,14.4,2.0,89.5,1.8,1.1,68.8,1.5
4733,909,257.51,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4733,No,Sky Sunset,Hay Purple,==,None,None,Jack,Red Cap,None,None,Black Mustache,3,65.0,10.7,17.2,1.1,14.4,2.0,67.7,1.8,1.1,68.8,7.8
4400,1057,247.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4400,No,Starry Plum,Flappy Mud,==,None,None,Jack,None,Magic Tee,None,Black Mustache,5,30.7,27.9,17.2,1.1,14.4,2.0,1.7,77.5,1.1,68.8,4.9
5416,2594,200.18,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5416,No,Metropol Dawn,Droopy Snow,==,None,None,Jack,Purple Beanie,None,None,Black Mustache,4,26.1,20.2,17.2,1.1,14.4,2.0,46.0,1.8,1.1,68.8,1.5
3370,166,433.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3370,No,Light Blue,Hay Treasure,Awkward,None,None,Jack,None,Gnome,None,Black Mustache,5,17.2,17.1,17.1,1.1,14.4,2.0,1.7,287.7,1.1,68.8,4.9
4685,656,279.61,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4685,No,Burgundy,Droopy Blue,Awkward,None,None,Jack,None,Business Casual,None,Black Mustache,4,16.9,39.9,17.1,1.1,14.4,2.0,1.7,115.1,1.1,68.8,1.5
3891,1616,224.96,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3891,No,Lime,Hay Blue,Awkward,None,None,Jack,Tank Chain,None,None,Black Mustache,4,16.2,29.6,17.1,1.1,14.4,2.0,71.3,1.8,1.1,68.8,1.5
4211,1710,222.44,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4211,No,Lavender,Flappy Turquoise,Awkward,None,None,Jack,None,Blue Jumper,None,Black Mustache,4,16.4,31.1,17.1,1.1,14.4,2.0,1.7,67.1,1.1,68.8,1.5
2008,2917,193.27,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2008,No,Metropol Sunset,Hay Warm,Awkward,None,None,Jack,None,Blue Stripe Tee,None,Black Mustache,5,25.3,10.0,17.1,1.1,14.4,2.0,1.7,46.8,1.1,68.8,4.9
67,3074,190.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/67,No,Purple,Hay Cool,Awkward,None,None,Jack,None,Red Stripe Tee,None,Black Mustache,4,17.8,10.6,17.1,1.1,14.4,2.0,1.7,54.1,1.1,68.8,1.5
1646,132,450.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1646,No,Metropol Dawn,Flappy Treasure,Distressed,None,None,Jack,None,Gnome,None,Black Mustache,4,26.1,14.6,31.0,1.1,14.4,2.0,1.7,287.7,1.1,68.8,1.5
3945,151,439.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3945,No,Lime,Droopy Warm,Distressed,None,None,Jack,None,Gnome,None,Black Mustache,4,16.2,14.4,31.0,1.1,14.4,2.0,1.7,287.7,1.1,68.8,1.5
4640,841,262.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4640,No,Blue,Hay Snow,Distressed,None,None,Jack,Colored Headset,None,None,Black Mustache,4,16.8,10.9,31.0,1.1,14.4,2.0,113.5,1.8,1.1,68.8,1.5
3204,1153,242.32,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3204,No,Sky Sunset,Hay Warm,Distressed,None,None,Jack,None,Pink Hoodie,None,Black Mustache,4,65.0,10.0,31.0,1.1,14.4,2.0,1.7,45.8,1.1,68.8,1.5
3148,2116,211.29,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3148,No,Magenta,Hay Snow,Distressed,None,None,Jack,None,Red Stripe Tee,None,Black Mustache,3,18.4,10.9,31.0,1.1,14.4,2.0,1.7,54.1,1.1,68.8,7.8
5054,2750,196.88,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5054,No,Chamomile,Hay Cool,Distressed,None,None,Jack,Green Beanie,None,None,Black Mustache,4,16.3,10.6,31.0,1.1,14.4,2.0,48.2,1.8,1.1,68.8,1.5
2078,1119,244.18,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2078,No,Purple,Hay Cool,Evil,None,None,Jack,None,None,Maki,Black Mustache,4,17.8,10.6,30.7,1.1,14.4,2.0,1.7,1.8,93.7,68.8,1.5
1335,1406,231.69,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1335,No,Chamomile,Hay Warm,Evil,None,None,Jack,Red Scarf,None,None,Black Mustache,4,16.3,10.0,30.7,1.1,14.4,2.0,83.9,1.8,1.1,68.8,1.5
421,1947,215.69,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/421,No,Orange,Flappy Turquoise,Evil,None,None,Jack,Purple Beanie,None,None,Black Mustache,4,17.1,31.1,30.7,1.1,14.4,2.0,46.0,1.8,1.1,68.8,1.5
5715,115,463.02,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5715,No,Metropol Night,Hay Snow,Fire,None,None,Jack,None,Gnome,None,Black Mustache,3,24.4,10.9,43.1,1.1,14.4,2.0,1.7,287.7,1.1,68.8,7.8
1207,360,332.91,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1207,No,Metropol Night,Flappy Turquoise,Flood,None,None,Jack,Chain,None,None,Black Mustache,5,24.4,31.1,39.5,1.1,14.4,2.0,143.8,1.8,1.1,68.8,4.9
1196,486,302.68,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1196,No,Starry Sand,Flappy Cool,Flood,None,None,Jack,Carrot Headset,None,None,Black Mustache,5,33.7,15.2,39.5,1.1,14.4,2.0,120.2,1.8,1.1,68.8,4.9
4790,838,263.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4790,No,Starry Sand,Flappy Cool,Flood,None,None,Jack,Golf,None,None,Black Mustache,5,33.7,15.2,39.5,1.1,14.4,2.0,80.6,1.8,1.1,68.8,4.9
6607,1346,233.91,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6607,No,Mint,Hay Treasure,Flood,None,None,Jack,Choker,None,None,Black Mustache,5,16.6,17.1,39.5,1.1,14.4,2.0,66.6,1.8,1.1,68.8,4.9
7409,1572,226.18,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7409,No,Mint,Flappy Turquoise,Flood,None,None,Jack,Green Beanie,None,None,Black Mustache,4,16.6,31.1,39.5,1.1,14.4,2.0,48.2,1.8,1.1,68.8,1.5
6445,1977,214.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6445,No,Chamomile,Droopy Warm,Flood,None,None,Jack,None,Red Stripe Tee,None,Black Mustache,4,16.3,14.4,39.5,1.1,14.4,2.0,1.7,54.1,1.1,68.8,1.5
6260,2103,211.66,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6260,No,Light Blue,Hay Purple,Flood,None,None,Jack,None,Blue Turtleneck,None,Black Mustache,4,17.2,10.7,39.5,1.1,14.4,2.0,1.7,53.7,1.1,68.8,1.5
1155,150,440.08,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1155,No,Light Blue,Droopy Warm,Four-eyes,None,None,Jack,None,Gnome,None,Black Mustache,5,17.2,14.4,26.9,1.1,14.4,2.0,1.7,287.7,1.1,68.8,4.9
2757,489,302.33,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2757,No,Light Blue,Flappy Cool,Four-eyes,None,None,Jack,Black Cap,None,None,Black Mustache,6,17.2,15.2,26.9,1.1,14.4,2.0,63.4,1.8,1.1,68.8,90.5
6699,770,268.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6699,No,Pink,Flappy Oreo,Four-eyes,None,None,Jack,None,Blue Stripe Tee,None,Black Mustache,4,18.7,85.7,26.9,1.1,14.4,2.0,1.7,46.8,1.1,68.8,1.5
900,1365,233.24,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/900,No,Burgundy,Flappy Turquoise,Four-eyes,None,None,Jack,Red Cap,None,None,Black Mustache,4,16.9,31.1,26.9,1.1,14.4,2.0,67.7,1.8,1.1,68.8,1.5
2889,1909,216.75,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2889,No,Purple,Flappy Cool,Four-eyes,None,None,Jack,None,Green Turtleneck,None,Black Mustache,5,17.8,15.2,26.9,1.1,14.4,2.0,1.7,62.9,1.1,68.8,4.9
1509,2242,208.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1509,No,Mint,Flappy Mud,Four-eyes,None,None,Jack,Purple Beanie,None,None,Black Mustache,4,16.6,27.9,26.9,1.1,14.4,2.0,46.0,1.8,1.1,68.8,1.5
2208,2264,207.68,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2208,No,Chamomile,Hay Snow,Four-eyes,None,None,Jack,None,Green Turtleneck,None,Black Mustache,4,16.3,10.9,26.9,1.1,14.4,2.0,1.7,62.9,1.1,68.8,1.5
2136,2314,206.62,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2136,No,Metropol Night,Hay Purple,Four-eyes,None,None,Jack,None,Red Stripe Tee,None,Black Mustache,4,24.4,10.7,26.9,1.1,14.4,2.0,1.7,54.1,1.1,68.8,1.5
4917,2640,199.15,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4917,No,Blue,Flappy Cool,Four-eyes,None,None,Jack,None,Mint Hoodie,None,Black Mustache,5,16.8,15.2,26.9,1.1,14.4,2.0,1.7,46.3,1.1,68.8,4.9
6581,999,250.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6581,No,Pink,Hay Snow,Kawaii,None,None,Jack,Karaoke,None,None,Black Mustache,4,18.7,10.9,18.5,1.1,14.4,2.0,111.9,1.8,1.1,68.8,1.5
2604,1061,247.04,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2604,No,Metropol Dawn,Flappy Mud,Kawaii,None,None,Jack,Red Scarf,None,None,Black Mustache,4,26.1,27.9,18.5,1.1,14.4,2.0,83.9,1.8,1.1,68.8,1.5
5386,1718,222.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5386,No,Lavender,Hay Cool,Kawaii,None,None,Jack,None,Black Tld Tee,None,Black Mustache,3,16.4,10.6,18.5,1.1,14.4,2.0,1.7,79.8,1.1,68.8,7.8
4196,1736,221.79,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4196,No,Starry Plum,Flappy Mud,Kawaii,None,None,Jack,None,Red Stripe Tee,None,Black Mustache,4,30.7,27.9,18.5,1.1,14.4,2.0,1.7,54.1,1.1,68.8,1.5
373,94,491.64,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/373,No,Purple,Flappy Treasure,Kek,Moby Donk,None,Jack,None,None,None,Black Mustache,4,17.8,14.6,32.2,335.6,14.4,2.0,1.7,1.8,1.1,68.8,1.5
7979,987,251.25,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7979,No,Starry Blue,Flappy Cool,Kek,None,None,Jack,None,Red Jumper,None,Black Mustache,4,45.5,15.2,32.2,1.1,14.4,2.0,1.7,67.7,1.1,68.8,1.5
7511,1396,232.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7511,No,Pink,Hay Purple,Kek,None,None,Jack,None,Black Tld Tee,None,Black Mustache,4,18.7,10.7,32.2,1.1,14.4,2.0,1.7,79.8,1.1,68.8,1.5
1208,1610,225.07,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1208,No,Orange,Hay Cool,Notice Me Senpai,None,None,Jack,Golf,None,None,Black Mustache,3,17.1,10.6,19.8,1.1,14.4,2.0,80.6,1.8,1.1,68.8,7.8
1716,1691,222.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1716,No,Blue,Flappy Mud,Notice Me Senpai,None,None,Jack,Red Cap,None,None,Black Mustache,4,16.8,27.9,19.8,1.1,14.4,2.0,67.7,1.8,1.1,68.8,1.5
5296,1835,218.99,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5296,No,Blue,Hay Snow,Notice Me Senpai,None,None,Jack,None,None,Giga Pudding,Black Mustache,5,16.8,10.9,19.8,1.1,14.4,2.0,1.7,1.8,76.7,68.8,4.9
7417,1953,215.42,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7417,No,Pink,Knotty Cool,Notice Me Senpai,None,None,Jack,Black Cap,None,None,Black Mustache,4,18.7,22.8,19.8,1.1,14.4,2.0,63.4,1.8,1.1,68.8,1.5
6319,1986,214.57,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6319,No,Magenta,Droopy Warm,Notice Me Senpai,None,None,Jack,Tank Chain,None,None,Black Mustache,4,18.4,14.4,19.8,1.1,14.4,2.0,71.3,1.8,1.1,68.8,1.5
6158,847,262.61,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6158,No,Orange,Hay Snow,Pleased,None,None,Jack,None,Business Formal,None,Black Mustache,4,17.1,10.9,28.9,1.1,14.4,2.0,1.7,115.1,1.1,68.8,1.5
2899,874,260.20,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2899,No,Light Blue,Hay Warm,Pleased,None,None,Jack,Colored Headset,None,None,Black Mustache,4,17.2,10.0,28.9,1.1,14.4,2.0,113.5,1.8,1.1,68.8,1.5
4437,1053,247.39,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4437,No,Mint,Droopy Blue,Pleased,None,None,Jack,Tank Chain,None,None,Black Mustache,4,16.6,39.9,28.9,1.1,14.4,2.0,71.3,1.8,1.1,68.8,1.5
7295,1431,231.10,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7295,No,Mint,Flappy Cool,Pleased,None,None,Jack,None,Black Tld Tee,None,Black Mustache,4,16.6,15.2,28.9,1.1,14.4,2.0,1.7,79.8,1.1,68.8,1.5
3366,1728,221.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3366,No,Lime,Knotty Cool,Pleased,None,None,Jack,Black Cap,None,None,Black Mustache,4,16.2,22.8,28.9,1.1,14.4,2.0,63.4,1.8,1.1,68.8,1.5
3852,1731,221.94,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3852,No,Purple,Flappy Treasure,Pleased,None,None,Jack,Choker,None,None,Black Mustache,5,17.8,14.6,28.9,1.1,14.4,2.0,66.6,1.8,1.1,68.8,4.9
3896,2040,213.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3896,No,Purple,Flappy Mud,Pleased,None,None,Jack,None,Purple Puffer,None,Black Mustache,4,17.8,27.9,28.9,1.1,14.4,2.0,1.7,47.9,1.1,68.8,1.5
5717,2487,202.53,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5717,No,Magenta,Hay Snow,Pleased,None,None,Jack,None,Blue Turtleneck,None,Black Mustache,4,18.4,10.9,28.9,1.1,14.4,2.0,1.7,53.7,1.1,68.8,1.5
6498,149,440.36,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6498,No,Metropol Night,Hay Treasure,Rest,None,None,Jack,None,Gnome,None,Black Mustache,4,24.4,17.1,20.5,1.1,14.4,2.0,1.7,287.7,1.1,68.8,1.5
3261,523,297.92,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3261,No,Sky Day,Hay Purple,Rest,None,None,Jack,Colored Headset,None,None,Black Mustache,5,59.2,10.7,20.5,1.1,14.4,2.0,113.5,1.8,1.1,68.8,4.9
5139,740,271.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5139,No,Sky Sunrise,Hay Warm,Rest,None,None,Jack,Black Cap,None,None,Black Mustache,4,86.6,10.0,20.5,1.1,14.4,2.0,63.4,1.8,1.1,68.8,1.5
3759,920,256.83,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3759,No,Starry Plum,Droopy Snow,Rest,None,None,Jack,None,Aloha Coco,None,Black Mustache,4,30.7,20.2,20.5,1.1,14.4,2.0,1.7,94.8,1.1,68.8,1.5
